county,use_date,total_cases,deaths
Morgan,2020-10-17,2,0
Morgan,2020-10-18,4,1
Morgan,2020-10-19,1,0
Morgan,2020-10-20,4,0
Morgan,2020-10-21,0,0
Morgan,2020-10-22,4,0
Morgan,2020-10-23,4,1
Morgan,2020-10-24,2,0
Morgan,2020-10-25,1,0
Morgan,2020-10-26,8,0
Morgan,2020-10-27,2,0
Morgan,2020-10-28,6,0
Morgan,2020-10-29,9,0
Morgan,2020-10-30,8,0
Morgan,2020-10-31,2,0
Morgan,2020-11-01,4,0
Morgan,2020-11-02,6,0
Morgan,2020-11-03,5,0
Morgan,2020-11-04,4,0
Morgan,2020-11-05,5,0
Morgan,2020-11-06,2,0
Morgan,2020-11-07,2,0
Morgan,2020-11-08,2,0
Morgan,2020-11-09,0,0
Morgan,2020-11-10,12,0
Morgan,2020-11-11,12,0
Morgan,2020-11-12,3,0
Morgan,2020-11-13,3,0
Morgan,2020-11-14,2,0
Morgan,2020-11-15,1,0
Morgan,2020-11-16,3,0
Morgan,2020-11-17,3,0
Morgan,2020-11-18,10,1
Morgan,2020-11-19,3,0
Morgan,2020-11-20,11,0
Morgan,2020-11-21,0,0
Morgan,2020-11-22,9,0
Morgan,2020-11-23,3,0
Morgan,2020-11-24,2,0
Morgan,2020-11-25,6,0
Morgan,2020-11-26,10,0
Morgan,2020-11-27,1,0
Morgan,2020-11-28,8,0
Morgan,2020-11-29,1,0
Morgan,2020-11-30,1,0
Morgan,2020-12-01,13,0
Morgan,2020-12-02,6,0
Morgan,2020-12-03,9,0
Morgan,2020-12-04,8,0
Morgan,2020-12-05,5,0
Morgan,2020-12-06,3,0
Morgan,2020-12-07,9,0
Morgan,2020-12-08,4,0
Morgan,2020-12-09,6,0
Morgan,2020-12-10,8,0
Morgan,2020-12-11,7,0
Morgan,2020-12-12,15,0
Morgan,2020-12-13,7,0
Morgan,2020-12-14,8,0
Morgan,2020-12-15,4,0
Morgan,2020-12-16,24,0
Morgan,2020-12-17,21,0
Morgan,2020-12-18,17,0
Morgan,2020-12-19,10,0
Morgan,2020-12-20,9,0
Morgan,2020-12-21,10,0
Morgan,2020-12-22,6,0
Morgan,2020-12-23,16,1
Morgan,2020-12-24,21,0
Morgan,2020-12-25,7,0
Morgan,2020-12-26,2,0
Morgan,2020-12-27,7,0
Morgan,2020-12-28,3,0
Morgan,2020-12-29,30,0
Morgan,2020-12-30,11,0
Morgan,2020-12-31,15,0
Morgan,2021-01-01,22,0
Morgan,2021-01-02,19,0
Morgan,2021-01-03,10,0
Morgan,2021-01-04,6,0
Morgan,2021-01-05,14,0
Morgan,2021-01-06,21,0
Morgan,2021-01-07,17,0
Morgan,2021-01-08,29,0
Morgan,2021-01-09,19,0
Morgan,2021-01-10,12,0
Morgan,2021-01-11,17,0
Morgan,2021-01-12,9,0
Morgan,2021-01-13,23,0
Morgan,2021-01-14,13,0
Morgan,2021-01-15,15,0
Morgan,2021-01-16,9,0
Morgan,2021-01-17,11,0
Morgan,2021-01-18,6,0
Morgan,2021-01-19,16,0
Morgan,2021-01-20,15,0
Morgan,2021-01-21,25,0
Morgan,2021-01-22,14,0
Morgan,2021-01-23,23,0
Morgan,2021-01-24,5,0
Morgan,2021-01-25,2,0
Morgan,2021-01-26,23,0
Morgan,2021-01-27,12,2
Morgan,2021-01-28,8,0
Morgan,2021-01-29,11,0
Morgan,2021-01-30,12,0
Morgan,2021-01-31,9,0
Morgan,2021-02-01,8,0
Morgan,2021-02-02,19,0
Morgan,2021-02-03,23,1
Morgan,2021-02-04,14,0
Morgan,2021-02-05,16,0
Morgan,2021-02-06,18,0
Morgan,2021-02-07,5,0
Morgan,2021-02-08,4,0
Morgan,2021-02-09,15,0
Morgan,2021-02-10,3,0
Morgan,2021-02-11,10,0
Morgan,2021-02-12,4,0
Morgan,2021-02-13,12,0
Morgan,2021-02-14,4,0
Morgan,2021-02-15,5,0
Morgan,2021-02-16,12,2
Morgan,2021-02-17,3,0
Morgan,2021-02-18,5,1
Morgan,2021-02-19,3,0
Morgan,2021-02-20,11,0
Morgan,2021-02-21,0,0
Morgan,2021-02-22,1,0
Morgan,2021-02-23,8,0
Morgan,2021-02-24,17,0
Morgan,2021-02-25,13,1
Morgan,2021-02-26,16,0
Morgan,2021-02-27,16,0
Morgan,2021-02-28,2,0
Morgan,2021-03-01,4,0
Morgan,2021-03-02,4,0
Morgan,2021-03-03,7,0
Morgan,2021-03-04,12,1
Morgan,2021-03-05,2,0
Morgan,2021-03-06,12,0
Morgan,2021-03-07,8,0
Morgan,2021-03-08,14,0
Morgan,2021-03-09,10,0
Morgan,2021-03-10,1,1
Morgan,2021-03-11,10,0
Morgan,2021-03-12,12,0
Morgan,2021-03-13,3,0
Morgan,2021-03-14,1,0
Morgan,2021-03-15,1,0
Morgan,2021-03-16,0,0
Morgan,2021-03-17,5,1
Morgan,2021-03-18,5,1
Morgan,2021-03-19,10,0
Morgan,2021-03-20,12,1
Morgan,2021-03-21,5,0
Morgan,2021-03-22,2,0
Morgan,2021-03-23,5,0
Morgan,2021-03-24,4,0
Morgan,2021-03-25,2,1
Morgan,2021-03-26,5,1
Morgan,2021-03-27,5,0
Morgan,2021-03-28,1,0
Morgan,2021-03-29,1,1
Morgan,2021-03-30,16,0
Morgan,2021-03-31,8,0
Murray,2020-09-01,1,0
Murray,2020-09-02,2,0
Murray,2020-09-03,4,0
Murray,2020-09-04,5,1
Murray,2020-09-05,4,0
Murray,2020-09-06,1,0
Murray,2020-09-07,1,0
Murray,2020-09-08,0,0
Murray,2020-09-09,2,0
Murray,2020-09-10,3,1
Murray,2020-09-11,5,0
Murray,2020-09-12,10,0
Murray,2020-09-13,7,0
Murray,2020-09-14,0,0
Murray,2020-09-15,4,0
Murray,2020-09-16,6,0
Murray,2020-09-17,8,0
Murray,2020-09-18,5,0
Murray,2020-09-19,10,0
Murray,2020-09-20,2,0
Murray,2020-09-21,1,0
Murray,2020-09-22,2,0
Murray,2020-09-23,6,0
Murray,2020-09-24,6,1
Murray,2020-09-25,9,0
Murray,2020-09-26,4,0
Murray,2020-09-27,4,0
Murray,2020-09-28,7,0
Murray,2020-09-29,4,0
Murray,2020-09-30,3,0
Murray,2020-10-01,4,0
Murray,2020-10-02,3,0
Murray,2020-10-03,2,0
Murray,2020-10-04,6,0
Murray,2020-10-05,0,0
Murray,2020-10-06,11,0
Murray,2020-10-07,7,0
Murray,2020-10-08,6,0
Murray,2020-10-09,9,0
Murray,2020-10-10,5,0
Murray,2020-10-11,4,0
Murray,2020-10-12,0,0
Murray,2020-10-13,5,1
Murray,2020-10-14,6,0
Murray,2020-10-15,17,0
Murray,2020-10-16,13,0
Murray,2020-10-17,12,0
Murray,2020-10-18,8,0
Murray,2020-10-19,8,0
Murray,2020-10-20,4,0
Murray,2020-10-21,8,0
Murray,2020-10-22,20,1
Murray,2020-10-23,11,0
Murray,2020-10-24,10,0
Murray,2020-10-25,7,0
Murray,2020-10-26,6,0
Murray,2020-10-27,4,0
Murray,2020-10-28,17,0
Murray,2020-10-29,13,0
Murray,2020-10-30,8,0
Murray,2020-10-31,21,0
Murray,2020-11-01,10,1
Murray,2020-11-02,8,0
Murray,2020-11-03,11,0
Murray,2020-11-04,12,0
Murray,2020-11-05,23,0
Murray,2020-11-06,24,1
Murray,2020-11-07,20,0
Murray,2020-11-08,13,0
Murray,2020-11-09,11,0
Murray,2020-11-10,7,0
Murray,2020-11-11,24,2
Murray,2020-11-12,30,0
Murray,2020-11-13,32,0
Murray,2020-11-14,35,1
Murray,2020-11-15,20,0
Murray,2020-11-16,18,2
Murray,2020-11-17,27,1
Murray,2020-11-18,51,1
Murray,2020-11-19,41,2
Murray,2020-11-20,35,0
Murray,2020-11-21,51,0
Murray,2020-11-22,45,0
Murray,2020-11-23,23,1
Murray,2020-11-24,32,0
Murray,2020-11-25,35,1
Murray,2020-11-26,38,0
Murray,2020-11-27,14,0
Murray,2020-11-28,32,0
Murray,2020-11-29,20,0
Murray,2020-11-30,7,0
Murray,2020-12-01,27,1
Murray,2020-12-02,43,0
Murray,2020-12-03,49,0
Murray,2020-12-04,35,0
Murray,2020-12-05,27,0
Murray,2020-12-06,14,0
Murray,2020-12-07,25,2
Murray,2020-12-08,16,1
Murray,2020-12-09,43,2
Murray,2020-12-10,46,1
Murray,2020-12-11,34,1
Murray,2020-12-12,31,1
Murray,2020-12-13,16,0
Murray,2020-12-14,19,0
Murray,2020-12-15,26,2
Murray,2020-12-16,28,2
Murray,2020-12-17,48,1
Murray,2020-12-18,43,0
Murray,2020-12-19,28,2
Murray,2020-12-20,19,0
Murray,2020-12-21,20,0
Murray,2020-12-22,19,0
Murray,2020-12-23,46,1
Murray,2020-12-24,65,0
Murray,2020-12-25,25,2
Murray,2020-12-26,21,0
Murray,2020-12-27,24,0
Murray,2020-12-28,12,0
Murray,2020-12-29,54,0
Murray,2020-12-30,73,0
Murray,2020-12-31,78,0
Murray,2021-01-01,79,0
Murray,2021-01-02,28,0
Murray,2021-01-03,36,0
Murray,2021-01-04,42,0
Murray,2021-01-05,30,1
Murray,2021-01-06,50,0
Murray,2021-01-07,34,1
Murray,2021-01-08,56,0
Murray,2021-01-09,31,0
Murray,2021-01-10,32,0
Murray,2021-01-11,36,0
Murray,2021-01-12,40,0
Murray,2021-01-13,35,0
Murray,2021-01-14,41,0
Murray,2021-01-15,42,1
Murray,2021-01-16,45,0
Murray,2021-01-17,25,0
Murray,2021-01-18,18,1
Murray,2021-01-19,38,0
Murray,2021-01-20,24,0
Murray,2021-01-21,27,0
Murray,2021-01-22,33,1
Murray,2021-01-23,38,0
Murray,2021-01-24,24,0
Murray,2021-01-25,37,1
Murray,2021-01-26,25,0
Murray,2021-01-27,35,2
Murray,2021-01-28,44,2
Murray,2021-01-29,42,0
Murray,2021-01-30,27,0
Murray,2021-01-31,17,0
Murray,2021-02-01,17,0
Murray,2021-02-02,13,1
Murray,2021-02-03,42,1
Murray,2021-02-04,35,0
Murray,2021-02-05,32,1
Murray,2021-02-06,18,1
Murray,2021-02-07,20,0
Murray,2021-02-08,6,0
Murray,2021-02-09,11,1
Murray,2021-02-10,24,3
Murray,2021-02-11,12,0
Murray,2021-02-12,9,1
Murray,2021-02-13,14,0
Murray,2021-02-14,5,0
Murray,2021-02-15,10,0
Murray,2021-02-16,8,2
Murray,2021-02-17,11,2
Murray,2021-02-18,14,0
Murray,2021-02-19,9,2
Murray,2021-02-20,9,0
Murray,2021-02-21,4,0
Murray,2021-02-22,3,0
Murray,2021-02-23,24,1
Murray,2021-02-24,9,1
Murray,2021-02-25,13,1
Murray,2021-02-26,9,0
Murray,2021-02-27,19,0
Murray,2021-02-28,5,0
Murray,2021-03-01,4,0
Murray,2021-03-02,5,0
Murray,2021-03-03,7,1
Murray,2021-03-04,3,1
Murray,2021-03-05,3,0
Murray,2021-03-06,1,1
Murray,2021-03-07,6,0
Murray,2021-03-08,2,2
Murray,2021-03-09,8,0
Murray,2021-03-10,5,0
Murray,2021-03-11,3,0
Murray,2021-03-12,5,0
Murray,2021-03-13,8,1
Murray,2021-03-14,4,0
Murray,2021-03-15,3,0
Murray,2021-03-16,9,0
Murray,2021-03-17,11,0
Murray,2021-03-18,7,0
Murray,2021-03-19,4,0
Murray,2021-03-20,3,0
Murray,2021-03-21,5,0
Murray,2021-03-22,0,0
Murray,2021-03-23,5,0
Murray,2021-03-24,7,0
Murray,2021-03-25,13,0
Murray,2021-03-26,9,0
Murray,2021-03-27,6,1
Murray,2021-03-28,7,0
Murray,2021-03-29,3,0
Murray,2021-03-30,10,0
Murray,2021-03-31,10,0
Muscogee,2020-09-01,18,1
Muscogee,2020-09-02,20,3
Muscogee,2020-09-03,19,3
Muscogee,2020-09-04,37,1
Muscogee,2020-09-05,17,3
Muscogee,2020-09-06,16,2
Muscogee,2020-09-07,8,0
Muscogee,2020-09-08,15,0
Muscogee,2020-09-09,20,1
Muscogee,2020-09-10,25,2
Muscogee,2020-09-11,22,2
Muscogee,2020-09-12,24,1
Muscogee,2020-09-13,16,2
Muscogee,2020-09-14,16,0
Muscogee,2020-09-15,22,0
Muscogee,2020-09-16,27,0
Muscogee,2020-09-17,28,1
Muscogee,2020-09-18,24,0
Muscogee,2020-09-19,21,2
Muscogee,2020-09-20,15,0
Muscogee,2020-09-21,12,0
Muscogee,2020-09-22,11,3
Muscogee,2020-09-23,36,2
Muscogee,2020-09-24,18,0
Muscogee,2020-09-25,28,1
Muscogee,2020-09-26,21,1
Muscogee,2020-09-27,19,0
Muscogee,2020-09-28,12,0
Muscogee,2020-09-29,11,1
Muscogee,2020-09-30,17,0
Muscogee,2020-10-01,22,0
Muscogee,2020-10-02,8,0
Muscogee,2020-10-03,15,0
Muscogee,2020-10-04,6,1
Muscogee,2020-10-05,12,0
Muscogee,2020-10-06,9,0
Muscogee,2020-10-07,26,1
Muscogee,2020-10-08,17,0
Muscogee,2020-10-09,11,1
Muscogee,2020-10-10,9,1
Muscogee,2020-10-11,10,0
Muscogee,2020-10-12,12,0
Muscogee,2020-10-13,15,0
Muscogee,2020-10-14,9,0
Muscogee,2020-10-15,10,0
Muscogee,2020-10-16,6,0
Muscogee,2020-10-17,9,0
Muscogee,2020-10-18,12,0
Muscogee,2020-10-19,13,0
Muscogee,2020-10-20,12,0
Muscogee,2020-10-21,20,0
Muscogee,2020-10-22,7,0
Muscogee,2020-10-23,10,0
Muscogee,2020-10-24,13,1
Muscogee,2020-10-25,10,0
Muscogee,2020-10-26,11,0
Muscogee,2020-10-27,12,0
Muscogee,2020-10-28,23,0
Muscogee,2020-10-29,14,0
Muscogee,2020-10-30,9,0
Muscogee,2020-10-31,17,0
Muscogee,2020-11-01,7,0
Muscogee,2020-11-02,14,0
Muscogee,2020-11-03,24,1
Muscogee,2020-11-04,30,0
Muscogee,2020-11-05,31,0
Muscogee,2020-11-06,69,2
Muscogee,2020-11-07,15,0
Muscogee,2020-11-08,12,0
Muscogee,2020-11-09,13,0
Muscogee,2020-11-10,73,0
Muscogee,2020-11-11,16,2
Muscogee,2020-11-12,25,2
Muscogee,2020-11-13,15,0
Muscogee,2020-11-14,15,2
Muscogee,2020-11-15,13,0
Muscogee,2020-11-16,7,0
Muscogee,2020-11-17,32,0
Muscogee,2020-11-18,19,0
Muscogee,2020-11-19,47,1
Muscogee,2020-11-20,19,0
Muscogee,2020-11-21,26,0
Muscogee,2020-11-22,21,0
Muscogee,2020-11-23,19,1
Muscogee,2020-11-24,41,0
Muscogee,2020-11-25,49,0
Muscogee,2020-11-26,36,0
Muscogee,2020-11-27,16,3
Muscogee,2020-11-28,23,0
Muscogee,2020-11-29,17,0
Muscogee,2020-11-30,39,0
Muscogee,2020-12-01,45,0
Muscogee,2020-12-02,52,0
Muscogee,2020-12-03,53,2
Muscogee,2020-12-04,60,0
Muscogee,2020-12-05,38,1
Muscogee,2020-12-06,22,0
Muscogee,2020-12-07,84,0
Muscogee,2020-12-08,43,0
Muscogee,2020-12-09,79,0
Muscogee,2020-12-10,80,2
Muscogee,2020-12-11,80,0
Muscogee,2020-12-12,68,2
Muscogee,2020-12-13,79,0
Muscogee,2020-12-14,47,0
Muscogee,2020-12-15,79,0
Muscogee,2020-12-16,83,0
Muscogee,2020-12-17,99,0
Muscogee,2020-12-18,89,1
Muscogee,2020-12-19,63,0
Muscogee,2020-12-20,71,0
Muscogee,2020-12-21,46,0
Muscogee,2020-12-22,115,0
Muscogee,2020-12-23,88,1
Muscogee,2020-12-24,148,1
Muscogee,2020-12-25,69,2
Muscogee,2020-12-26,60,2
Muscogee,2020-12-27,70,0
Muscogee,2020-12-28,51,0
Muscogee,2020-12-29,129,0
Muscogee,2020-12-30,90,0
Muscogee,2020-12-31,237,0
Muscogee,2021-01-01,155,0
Muscogee,2021-01-02,116,0
Muscogee,2021-01-03,138,0
Muscogee,2021-01-04,122,0
Muscogee,2021-01-05,122,2
Muscogee,2021-01-06,138,0
Muscogee,2021-01-07,148,1
Muscogee,2021-01-08,128,0
Muscogee,2021-01-09,180,1
Muscogee,2021-01-10,130,0
Muscogee,2021-01-11,109,0
Muscogee,2021-01-12,110,0
Muscogee,2021-01-13,136,3
Muscogee,2021-01-14,106,2
Muscogee,2021-01-15,160,6
Muscogee,2021-01-16,107,2
Muscogee,2021-01-17,88,1
Muscogee,2021-01-18,78,0
Muscogee,2021-01-19,63,2
Muscogee,2021-01-20,77,2
Muscogee,2021-01-21,67,2
Muscogee,2021-01-22,108,2
Muscogee,2021-01-23,130,0
Muscogee,2021-01-24,64,2
Muscogee,2021-01-25,60,7
Muscogee,2021-01-26,88,3
Muscogee,2021-01-27,77,2
Muscogee,2021-01-28,127,1
Muscogee,2021-01-29,82,5
Muscogee,2021-01-30,123,7
Muscogee,2021-01-31,68,0
Muscogee,2021-02-01,59,2
Muscogee,2021-02-02,49,2
Muscogee,2021-02-03,70,0
Muscogee,2021-02-04,49,7
Muscogee,2021-02-05,79,6
Muscogee,2021-02-06,50,6
Muscogee,2021-02-07,55,0
Muscogee,2021-02-08,37,1
Muscogee,2021-02-09,47,1
Muscogee,2021-02-10,32,4
Muscogee,2021-02-11,41,5
Muscogee,2021-02-12,43,2
Muscogee,2021-02-13,48,6
Muscogee,2021-02-14,18,0
Muscogee,2021-02-15,21,2
Muscogee,2021-02-16,36,4
Muscogee,2021-02-17,41,2
Muscogee,2021-02-18,46,1
Muscogee,2021-02-19,45,4
Muscogee,2021-02-20,34,1
Muscogee,2021-02-21,37,0
Muscogee,2021-02-22,12,0
Muscogee,2021-02-23,35,0
Muscogee,2021-02-24,42,3
Muscogee,2021-02-25,72,4
Muscogee,2021-02-26,64,1
Muscogee,2021-02-27,49,1
Muscogee,2021-02-28,24,1
Muscogee,2021-03-01,23,4
Muscogee,2021-03-02,38,3
Muscogee,2021-03-03,65,3
Muscogee,2021-03-04,51,7
Muscogee,2021-03-05,29,0
Muscogee,2021-03-06,21,1
Muscogee,2021-03-07,27,0
Muscogee,2021-03-08,14,1
Muscogee,2021-03-09,20,0
Muscogee,2021-03-10,22,0
Muscogee,2021-03-11,31,6
Muscogee,2021-03-12,21,4
Muscogee,2021-03-13,39,2
Muscogee,2021-03-14,27,0
Muscogee,2021-03-15,24,1
Muscogee,2021-03-16,67,0
Muscogee,2021-03-17,66,1
Muscogee,2021-03-18,61,1
Muscogee,2021-03-19,53,1
Muscogee,2021-03-20,19,4
Muscogee,2021-03-21,29,0
Muscogee,2021-03-22,8,1
Muscogee,2021-03-23,31,0
Muscogee,2021-03-24,26,1
Muscogee,2021-03-25,32,4
Muscogee,2021-03-26,30,2
Muscogee,2021-03-27,30,0
Muscogee,2021-03-28,20,0
Muscogee,2021-03-29,14,1
Muscogee,2021-03-30,17,0
Muscogee,2021-03-31,54,1
Newton,2020-09-01,29,1
Newton,2020-09-02,20,0
Newton,2020-09-03,20,0
Newton,2020-09-04,12,1
Newton,2020-09-05,9,1
Newton,2020-09-06,6,1
Newton,2020-09-07,2,0
Newton,2020-09-08,13,0
Newton,2020-09-09,17,1
Newton,2020-09-10,12,5
Newton,2020-09-11,10,2
Newton,2020-09-12,22,0
Newton,2020-09-13,3,2
Newton,2020-09-14,18,0
Newton,2020-09-15,21,2
Newton,2020-09-16,16,0
Newton,2020-09-17,12,0
Newton,2020-09-18,11,1
Newton,2020-09-19,20,0
Newton,2020-09-20,9,0
Newton,2020-09-21,8,0
Newton,2020-09-22,3,2
Newton,2020-09-23,10,3
Newton,2020-09-24,9,1
Newton,2020-09-25,11,0
Newton,2020-09-26,9,1
Newton,2020-09-27,2,1
Newton,2020-09-28,7,1
Newton,2020-09-29,12,0
Newton,2020-09-30,13,0
Newton,2020-10-01,11,1
Newton,2020-10-02,12,0
Newton,2020-10-03,10,0
Newton,2020-10-04,11,0
Newton,2020-10-05,6,1
Newton,2020-10-06,9,0
Newton,2020-10-07,6,0
Newton,2020-10-08,13,0
Newton,2020-10-09,7,0
Newton,2020-10-10,12,0
Newton,2020-10-11,12,0
Newton,2020-10-12,14,0
Newton,2020-10-13,6,0
Newton,2020-10-14,14,0
Newton,2020-10-15,13,2
Newton,2020-10-16,10,0
Newton,2020-10-17,9,0
Newton,2020-10-18,8,0
Newton,2020-10-19,3,0
Newton,2020-10-20,8,0
Newton,2020-10-21,7,0
Newton,2020-10-22,12,0
Newton,2020-10-23,18,1
Newton,2020-10-24,12,0
Newton,2020-10-25,7,0
Newton,2020-10-26,8,0
Newton,2020-10-27,13,0
Newton,2020-10-28,13,0
Newton,2020-10-29,14,1
Newton,2020-10-30,10,0
Newton,2020-10-31,25,0
Newton,2020-11-01,9,0
Newton,2020-11-02,12,0
Newton,2020-11-03,10,0
Newton,2020-11-04,30,0
Newton,2020-11-05,16,3
Newton,2020-11-06,36,0
Newton,2020-11-07,23,0
Newton,2020-11-08,16,0
Newton,2020-11-09,21,0
Newton,2020-11-10,33,1
Newton,2020-11-11,13,1
Newton,2020-11-12,18,0
Newton,2020-11-13,19,0
Newton,2020-11-14,29,1
Newton,2020-11-15,11,0
Newton,2020-11-16,12,1
Newton,2020-11-17,42,1
Newton,2020-11-18,26,2
Newton,2020-11-19,28,0
Newton,2020-11-20,22,0
Newton,2020-11-21,52,1
Newton,2020-11-22,22,0
Newton,2020-11-23,17,0
Newton,2020-11-24,30,0
Newton,2020-11-25,38,0
Newton,2020-11-26,30,0
Newton,2020-11-27,24,0
Newton,2020-11-28,22,0
Newton,2020-11-29,21,0
Newton,2020-11-30,28,0
Newton,2020-12-01,42,0
Newton,2020-12-02,46,0
Newton,2020-12-03,56,1
Newton,2020-12-04,95,0
Newton,2020-12-05,58,1
Newton,2020-12-06,25,0
Newton,2020-12-07,54,0
Newton,2020-12-08,52,0
Newton,2020-12-09,53,0
Newton,2020-12-10,80,0
Newton,2020-12-11,76,1
Newton,2020-12-12,82,0
Newton,2020-12-13,88,0
Newton,2020-12-14,37,0
Newton,2020-12-15,69,0
Newton,2020-12-16,81,2
Newton,2020-12-17,68,0
Newton,2020-12-18,93,1
Newton,2020-12-19,51,0
Newton,2020-12-20,85,0
Newton,2020-12-21,23,0
Newton,2020-12-22,93,2
Newton,2020-12-23,64,4
Newton,2020-12-24,81,0
Newton,2020-12-25,51,1
Newton,2020-12-26,23,1
Newton,2020-12-27,36,0
Newton,2020-12-28,34,0
Newton,2020-12-29,98,0
Newton,2020-12-30,60,0
Newton,2020-12-31,139,1
Newton,2021-01-01,124,0
Newton,2021-01-02,68,0
Newton,2021-01-03,45,0
Newton,2021-01-04,33,0
Newton,2021-01-05,82,0
Newton,2021-01-06,42,1
Newton,2021-01-07,85,0
Newton,2021-01-08,96,0
Newton,2021-01-09,107,4
Newton,2021-01-10,81,0
Newton,2021-01-11,80,0
Newton,2021-01-12,93,2
Newton,2021-01-13,89,5
Newton,2021-01-14,76,2
Newton,2021-01-15,123,1
Newton,2021-01-16,85,1
Newton,2021-01-17,87,0
Newton,2021-01-18,83,1
Newton,2021-01-19,77,3
Newton,2021-01-20,56,1
Newton,2021-01-21,56,1
Newton,2021-01-22,79,4
Newton,2021-01-23,148,1
Newton,2021-01-24,45,0
Newton,2021-01-25,35,1
Newton,2021-01-26,127,0
Newton,2021-01-27,56,3
Newton,2021-01-28,77,1
Newton,2021-01-29,83,2
Newton,2021-01-30,68,0
Newton,2021-01-31,51,0
Newton,2021-02-01,42,0
Newton,2021-02-02,46,2
Newton,2021-02-03,61,3
Newton,2021-02-04,60,3
Newton,2021-02-05,51,2
Newton,2021-02-06,54,2
Newton,2021-02-07,58,0
Newton,2021-02-08,34,0
Newton,2021-02-09,23,1
Newton,2021-02-10,26,3
Newton,2021-02-11,31,0
Newton,2021-02-12,42,3
Newton,2021-02-13,35,1
Newton,2021-02-14,28,0
Newton,2021-02-15,37,0
Newton,2021-02-16,34,1
Newton,2021-02-17,30,0
Newton,2021-02-18,36,1
Newton,2021-02-19,37,2
Newton,2021-02-20,42,0
Newton,2021-02-21,28,0
Newton,2021-02-22,22,1
Newton,2021-02-23,21,0
Newton,2021-02-24,30,0
Newton,2021-02-25,37,1
Newton,2021-02-26,56,0
Newton,2021-02-27,64,0
Newton,2021-02-28,52,0
Newton,2021-03-01,74,1
Newton,2021-03-02,53,2
Newton,2021-03-03,62,1
Newton,2021-03-04,77,2
Newton,2021-03-05,35,1
Newton,2021-03-06,54,1
Newton,2021-03-07,69,0
Newton,2021-03-08,62,0
Newton,2021-03-09,23,1
Newton,2021-03-10,19,1
Newton,2021-03-11,17,3
Newton,2021-03-12,22,0
Newton,2021-03-13,13,1
Newton,2021-03-14,14,0
Newton,2021-03-15,6,0
Newton,2021-03-16,22,0
Newton,2021-03-17,20,0
Newton,2021-03-18,41,0
Newton,2021-03-19,14,2
Newton,2021-03-20,29,0
Newton,2021-03-21,14,0
Newton,2021-03-22,17,1
Newton,2021-03-23,27,0
Newton,2021-03-24,14,2
Newton,2021-03-25,32,1
Newton,2021-03-26,21,1
Newton,2021-03-27,8,3
Newton,2021-03-28,8,0
Newton,2021-03-29,11,0
Newton,2021-03-30,16,0
Newton,2021-03-31,20,1
Non-GA Resident/Unknown State,2020-09-01,57,2
Non-GA Resident/Unknown State,2020-09-02,58,3
Non-GA Resident/Unknown State,2020-09-03,70,2
Non-GA Resident/Unknown State,2020-09-04,58,1
Non-GA Resident/Unknown State,2020-09-05,66,1
Non-GA Resident/Unknown State,2020-09-06,48,2
Non-GA Resident/Unknown State,2020-09-07,24,0
Non-GA Resident/Unknown State,2020-09-08,44,2
Non-GA Resident/Unknown State,2020-09-09,54,2
Non-GA Resident/Unknown State,2020-09-10,57,1
Non-GA Resident/Unknown State,2020-09-11,49,1
Non-GA Resident/Unknown State,2020-09-12,73,0
Non-GA Resident/Unknown State,2020-09-13,30,0
Non-GA Resident/Unknown State,2020-09-14,27,0
Non-GA Resident/Unknown State,2020-09-15,63,0
Non-GA Resident/Unknown State,2020-09-16,141,0
Non-GA Resident/Unknown State,2020-09-17,81,3
Non-GA Resident/Unknown State,2020-09-18,50,0
Non-GA Resident/Unknown State,2020-09-19,143,1
Non-GA Resident/Unknown State,2020-09-20,40,0
Non-GA Resident/Unknown State,2020-09-21,119,0
Non-GA Resident/Unknown State,2020-09-22,58,4
Non-GA Resident/Unknown State,2020-09-23,42,0
Non-GA Resident/Unknown State,2020-09-24,29,1
Non-GA Resident/Unknown State,2020-09-25,51,1
Non-GA Resident/Unknown State,2020-09-26,35,0
Non-GA Resident/Unknown State,2020-09-27,23,1
Non-GA Resident/Unknown State,2020-09-28,16,1
Non-GA Resident/Unknown State,2020-09-29,31,0
Non-GA Resident/Unknown State,2020-09-30,143,2
Non-GA Resident/Unknown State,2020-10-01,42,0
Non-GA Resident/Unknown State,2020-10-02,45,1
Non-GA Resident/Unknown State,2020-10-03,50,1
Non-GA Resident/Unknown State,2020-10-04,25,1
Non-GA Resident/Unknown State,2020-10-05,32,1
Non-GA Resident/Unknown State,2020-10-06,85,3
Non-GA Resident/Unknown State,2020-10-07,58,3
Non-GA Resident/Unknown State,2020-10-08,68,0
Non-GA Resident/Unknown State,2020-10-09,62,1
Non-GA Resident/Unknown State,2020-10-10,64,0
Non-GA Resident/Unknown State,2020-10-11,48,0
Non-GA Resident/Unknown State,2020-10-12,33,0
Non-GA Resident/Unknown State,2020-10-13,42,2
Non-GA Resident/Unknown State,2020-10-14,28,0
Non-GA Resident/Unknown State,2020-10-15,40,0
Non-GA Resident/Unknown State,2020-10-16,65,2
Non-GA Resident/Unknown State,2020-10-17,38,4
Non-GA Resident/Unknown State,2020-10-18,30,0
Non-GA Resident/Unknown State,2020-10-19,43,0
Non-GA Resident/Unknown State,2020-10-20,38,2
Non-GA Resident/Unknown State,2020-10-21,28,1
Non-GA Resident/Unknown State,2020-10-22,55,1
